indice,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc,masa_g,sensor,voltaje_V
339,,84.96483249999983,2026-05-28T08:38:25.107,2026-05-28T08:53:55.107,,multimetro,8.6407e-05
340,,85.21464939999987,2026-05-28T08:38:25.357,2026-05-28T08:53:55.357,,multimetro,8.6595e-05
165,,85.21549949999985,2026-05-28T08:38:25.357,2026-05-28T08:53:55.357,607.57,balanza,
166,Error Arduino: HX711 not found.,85.23857669999984,2026-05-28T08:38:25.381,2026-05-28T08:53:55.381,,balanza,
341,,85.46549279999999,2026-05-28T08:38:25.607,2026-05-28T08:53:55.607,,multimetro,8.669e-05
342,,85.71496219999995,2026-05-28T08:38:25.859,2026-05-28T08:53:55.859,,multimetro,8.6428e-05
343,,85.96492869999997,2026-05-28T08:38:26.109,2026-05-28T08:53:56.109,,multimetro,8.6459e-05
344,,86.21502919999989,2026-05-28T08:38:26.358,2026-05-28T08:53:56.358,,multimetro,8.6574e-05
167,,86.2321981,2026-05-28T08:38:26.376,2026-05-28T08:53:56.376,607.59,balanza,
168,Error Arduino: HX711 not found.,86.25553079999986,2026-05-28T08:38:26.397,2026-05-28T08:53:56.397,,balanza,
345,,86.46497120000004,2026-05-28T08:38:26.607,2026-05-28T08:53:56.607,,multimetro,8.67e-05
346,,86.71500709999987,2026-05-28T08:38:26.859,2026-05-28T08:53:56.859,,multimetro,8.6522e-05
347,,86.96479950000003,2026-05-28T08:38:27.109,2026-05-28T08:53:57.109,,multimetro,8.6407e-05
348,,87.21513919999984,2026-05-28T08:38:27.359,2026-05-28T08:53:57.359,,multimetro,8.647e-05
169,,87.24896309999986,2026-05-28T08:38:27.390,2026-05-28T08:53:57.390,607.61,balanza,
170,Error Arduino: HX711 not found.,87.27202739999984,2026-05-28T08:38:27.416,2026-05-28T08:53:57.416,,balanza,
349,,87.46491730000002,2026-05-28T08:38:27.609,2026-05-28T08:53:57.609,,multimetro,8.6574e-05
350,,87.71509689999993,2026-05-28T08:38:27.859,2026-05-28T08:53:57.859,,multimetro,8.6355e-05
351,,87.96516389999988,2026-05-28T08:38:28.107,2026-05-28T08:53:58.107,,multimetro,8.6407e-05
352,,88.21484979999991,2026-05-28T08:38:28.359,2026-05-28T08:53:58.359,,multimetro,8.626e-05
171,,88.26570749999996,2026-05-28T08:38:28.407,2026-05-28T08:53:58.407,607.57,balanza,
172,Error Arduino: HX711 not found.,88.28896499999996,2026-05-28T08:38:28.431,2026-05-28T08:53:58.431,,balanza,
353,,88.46487000000002,2026-05-28T08:38:28.608,2026-05-28T08:53:58.608,,multimetro,8.669e-05
354,,88.71504349999987,2026-05-28T08:38:28.857,2026-05-28T08:53:58.857,,multimetro,8.6637e-05
355,,88.96482130000004,2026-05-28T08:38:29.109,2026-05-28T08:53:59.109,,multimetro,8.6344e-05
356,,89.21453959999985,2026-05-28T08:38:29.358,2026-05-28T08:53:59.358,,multimetro,8.6313e-05
173,,89.28255209999998,2026-05-28T08:38:29.424,2026-05-28T08:53:59.424,607.65,balanza,
174,Error Arduino: HX711 not found.,89.30559979999998,2026-05-28T08:38:29.450,2026-05-28T08:53:59.450,,balanza,
357,,89.46498999999994,2026-05-28T08:38:29.607,2026-05-28T08:53:59.607,,multimetro,8.647e-05
358,,89.71493429999987,2026-05-28T08:38:29.858,2026-05-28T08:53:59.858,,multimetro,8.6271e-05
359,,89.96501899999998,2026-05-28T08:38:30.109,2026-05-28T08:54:00.109,,multimetro,8.6407e-05
360,,90.21466809999993,2026-05-28T08:38:30.359,2026-05-28T08:54:00.359,,multimetro,8.6376e-05
175,,90.29943349999985,2026-05-28T08:38:30.441,2026-05-28T08:54:00.441,607.59,balanza,
176,Error Arduino: HX711 not found.,90.32254049999983,2026-05-28T08:38:30.464,2026-05-28T08:54:00.464,,balanza,
361,,90.46491519999995,2026-05-28T08:38:30.609,2026-05-28T08:54:00.609,,multimetro,8.6344e-05
362,,90.71498489999999,2026-05-28T08:38:30.859,2026-05-28T08:54:00.859,,multimetro,8.6459e-05
363,,90.965105,2026-05-28T08:38:31.107,2026-05-28T08:54:01.107,,multimetro,8.6187e-05
364,,91.21452350000004,2026-05-28T08:38:31.355,2026-05-28T08:54:01.355,,multimetro,8.6302e-05
177,,91.31616989999998,2026-05-28T08:38:31.460,2026-05-28T08:54:01.460,607.63,balanza,
178,Error Arduino: HX711 not found.,91.33935699999984,2026-05-28T08:38:31.481,2026-05-28T08:54:01.481,,balanza,
365,,91.46485759999996,2026-05-28T08:38:31.607,2026-05-28T08:54:01.607,,multimetro,8.6281e-05
366,,91.71492569999987,2026-05-28T08:38:31.856,2026-05-28T08:54:01.856,,multimetro,8.6334e-05
367,,91.96492539999986,2026-05-28T08:38:32.107,2026-05-28T08:54:02.107,,multimetro,8.6229e-05
368,,92.21455549999996,2026-05-28T08:38:32.359,2026-05-28T08:54:02.359,,multimetro,8.5999e-05
179,,92.33292310000002,2026-05-28T08:38:32.474,2026-05-28T08:54:02.474,607.57,balanza,
180,,92.34622449999983,2026-05-28T08:38:32.491,2026-05-28T08:54:02.491,607.6,balanza,
181,Error Arduino: HX711 not found.,92.36956740000005,2026-05-28T08:38:32.513,2026-05-28T08:54:02.513,,balanza,
369,,92.46483119999994,2026-05-28T08:38:32.609,2026-05-28T08:54:02.609,,multimetro,8.6124e-05
370,,92.71554399999991,2026-05-28T08:38:32.860,2026-05-28T08:54:02.860,,multimetro,8.6135e-05
371,,92.96497649999992,2026-05-28T08:38:33.107,2026-05-28T08:54:03.107,,multimetro,8.6103e-05
372,,93.21492209999997,2026-05-28T08:38:33.359,2026-05-28T08:54:03.359,,multimetro,8.6061e-05
182,,93.36313329999984,2026-05-28T08:38:33.507,2026-05-28T08:54:03.507,607.55,balanza,
183,Error Arduino: HX711 not found.,93.386393,2026-05-28T08:38:33.530,2026-05-28T08:54:03.530,,balanza,
373,,93.46494970000003,2026-05-28T08:38:33.609,2026-05-28T08:54:03.609,,multimetro,8.6093e-05
374,,93.71485280000002,2026-05-28T08:38:33.857,2026-05-28T08:54:03.857,,multimetro,8.6124e-05
375,,93.96489269999984,2026-05-28T08:38:34.109,2026-05-28T08:54:04.109,,multimetro,8.6072e-05
376,,94.21466689999988,2026-05-28T08:38:34.357,2026-05-28T08:54:04.357,,multimetro,8.6114e-05
184,,94.37997539999992,2026-05-28T08:38:34.524,2026-05-28T08:54:04.524,607.61,balanza,
185,Error Arduino: HX711 not found.,94.40303459999996,2026-05-28T08:38:34.547,2026-05-28T08:54:04.547,,balanza,
377,,94.46551189999991,2026-05-28T08:38:34.607,2026-05-28T08:54:04.607,,multimetro,8.5978e-05
378,,94.71482079999987,2026-05-28T08:38:34.857,2026-05-28T08:54:04.857,,multimetro,8.6061e-05
379,,94.96499049999989,2026-05-28T08:38:35.109,2026-05-28T08:54:05.109,,multimetro,8.5957e-05
380,,95.21474199999989,2026-05-28T08:38:35.357,2026-05-28T08:54:05.357,,multimetro,8.6114e-05
186,,95.39682819999985,2026-05-28T08:38:35.541,2026-05-28T08:54:05.541,607.68,balanza,
187,Error Arduino: HX711 not found.,95.41984060000004,2026-05-28T08:38:35.564,2026-05-28T08:54:05.564,,balanza,
381,,95.46484799999985,2026-05-28T08:38:35.609,2026-05-28T08:54:05.609,,multimetro,8.5978e-05
382,,95.71484309999983,2026-05-28T08:38:35.858,2026-05-28T08:54:05.858,,multimetro,8.6135e-05
383,,95.96503359999997,2026-05-28T08:38:36.107,2026-05-28T08:54:06.107,,multimetro,8.5988e-05
384,,96.21484420000002,2026-05-28T08:38:36.359,2026-05-28T08:54:06.359,,multimetro,8.5863e-05
188,,96.41362449999997,2026-05-28T08:38:36.557,2026-05-28T08:54:06.557,607.6,balanza,
189,Error Arduino: HX711 not found.,96.43668490000005,2026-05-28T08:38:36.580,2026-05-28T08:54:06.580,,balanza,
385,,96.46907429999987,2026-05-28T08:38:36.613,2026-05-28T08:54:06.613,,multimetro,8.5925e-05
386,,96.71481259999996,2026-05-28T08:38:36.857,2026-05-28T08:54:06.857,,multimetro,8.6198e-05
387,,96.96507499999984,2026-05-28T08:38:37.109,2026-05-28T08:54:07.109,,multimetro,8.6229e-05
388,,97.21487899999988,2026-05-28T08:38:37.358,2026-05-28T08:54:07.358,,multimetro,8.6061e-05
190,,97.43032979999998,2026-05-28T08:38:37.574,2026-05-28T08:54:07.574,607.58,balanza,
191,Error Arduino: HX711 not found.,97.45338709999987,2026-05-28T08:38:37.597,2026-05-28T08:54:07.597,,balanza,
389,,97.46488069999987,2026-05-28T08:38:37.609,2026-05-28T08:54:07.609,,multimetro,8.6124e-05
390,,97.71490730000005,2026-05-28T08:38:37.857,2026-05-28T08:54:07.857,,multimetro,8.6114e-05
391,,97.96482429999992,2026-05-28T08:38:38.109,2026-05-28T08:54:08.109,,multimetro,8.5967e-05
392,,98.21489999999994,2026-05-28T08:38:38.350,2026-05-28T08:54:08.350,,multimetro,8.5999e-05
192,,98.44714109999995,2026-05-28T08:38:38.591,2026-05-28T08:54:08.591,607.6,balanza,
393,,98.46460039999988,2026-05-28T08:38:38.601,2026-05-28T08:54:08.601,,multimetro,8.6072e-05
193,Error Arduino: HX711 not found.,98.4703993999999,2026-05-28T08:38:38.614,2026-05-28T08:54:08.614,,balanza,
394,,98.71495660000005,2026-05-28T08:38:38.859,2026-05-28T08:54:08.859,,multimetro,8.6041e-05
395,,98.96490369999992,2026-05-28T08:38:39.109,2026-05-28T08:54:09.109,,multimetro,8.581e-05
396,,99.21464730000002,2026-05-28T08:38:39.358,2026-05-28T08:54:09.358,,multimetro,8.58e-05
194,,99.46398539999996,2026-05-28T08:38:39.608,2026-05-28T08:54:09.608,607.67,balanza,
397,,99.46489059999999,2026-05-28T08:38:39.609,2026-05-28T08:54:09.609,,multimetro,8.5842e-05
195,Error Arduino: HX711 not found.,99.48731249999992,2026-05-28T08:38:39.631,2026-05-28T08:54:09.631,,balanza,
398,,99.71460309999998,2026-05-28T08:38:39.859,2026-05-28T08:54:09.859,,multimetro,8.5622e-05
399,,99.96485409999991,2026-05-28T08:38:40.109,2026-05-28T08:54:10.109,,multimetro,8.5643e-05
400,,100.2149202999999,2026-05-28T08:38:40.358,2026-05-28T08:54:10.358,,multimetro,8.5569e-05
401,,100.4650259,2026-05-28T08:38:40.609,2026-05-28T08:54:10.609,,multimetro,8.559e-05
196,,100.4809057,2026-05-28T08:38:40.624,2026-05-28T08:54:10.624,607.57,balanza,
197,Error Arduino: HX711 not found.,100.50390879999986,2026-05-28T08:38:40.648,2026-05-28T08:54:10.648,,balanza,
402,,100.71484369999985,2026-05-28T08:38:40.859,2026-05-28T08:54:10.859,,multimetro,8.5622e-05
403,,100.96478379999985,2026-05-28T08:38:41.109,2026-05-28T08:54:11.109,,multimetro,8.5486e-05
404,,101.21461619999991,2026-05-28T08:38:41.357,2026-05-28T08:54:11.357,,multimetro,8.5465e-05
405,,101.46479199999999,2026-05-28T08:38:41.609,2026-05-28T08:54:11.609,,multimetro,8.5538e-05
198,,101.49781399999983,2026-05-28T08:38:41.641,2026-05-28T08:54:11.641,607.61,balanza,
199,Error Arduino: HX711 not found.,101.52099429999998,2026-05-28T08:38:41.664,2026-05-28T08:54:11.664,,balanza,
406,,101.71491500000002,2026-05-28T08:38:41.858,2026-05-28T08:54:11.858,,multimetro,8.5768e-05
407,,101.96504089999985,2026-05-28T08:38:42.109,2026-05-28T08:54:12.109,,multimetro,8.559e-05
408,,102.21497120000004,2026-05-28T08:38:42.359,2026-05-28T08:54:12.359,,multimetro,8.5726e-05
409,,102.46493739999983,2026-05-28T08:38:42.609,2026-05-28T08:54:12.609,,multimetro,8.6145e-05
200,,102.51464069999997,2026-05-28T08:38:42.657,2026-05-28T08:54:12.657,607.57,balanza,
201,Error Arduino: HX711 not found.,102.5378467999999,2026-05-28T08:38:42.681,2026-05-28T08:54:12.681,,balanza,
410,,102.71488669999985,2026-05-28T08:38:42.857,2026-05-28T08:54:12.857,,multimetro,8.5946e-05
411,,102.9649116999999,2026-05-28T08:38:43.107,2026-05-28T08:54:13.107,,multimetro,8.537e-05
412,,103.2145794999999,2026-05-28T08:38:43.357,2026-05-28T08:54:13.357,,multimetro,8.6009e-05
413,,103.46537289999992,2026-05-28T08:38:43.609,2026-05-28T08:54:13.609,,multimetro,8.5863e-05
202,,103.53138390000004,2026-05-28T08:38:43.667,2026-05-28T08:54:13.667,607.56,balanza,
203,Error Arduino: HX711 not found.,103.55448460000002,2026-05-28T08:38:43.697,2026-05-28T08:54:13.697,,balanza,
414,,103.71459259999983,2026-05-28T08:38:43.859,2026-05-28T08:54:13.859,,multimetro,8.5559e-05
415,,103.96468400000003,2026-05-28T08:38:44.108,2026-05-28T08:54:14.108,,multimetro,8.5779e-05
416,,104.21490359999984,2026-05-28T08:38:44.359,2026-05-28T08:54:14.359,,multimetro,8.581e-05
417,,104.46485119999988,2026-05-28T08:38:44.609,2026-05-28T08:54:14.609,,multimetro,8.5444e-05
204,,104.54830149999998,2026-05-28T08:38:44.691,2026-05-28T08:54:14.691,607.64,balanza,
205,Error Arduino: HX711 not found.,104.57138529999997,2026-05-28T08:38:44.714,2026-05-28T08:54:14.714,,balanza,
418,,104.7147293999999,2026-05-28T08:38:44.857,2026-05-28T08:54:14.857,,multimetro,8.5224e-05
419,,104.96507369999995,2026-05-28T08:38:45.109,2026-05-28T08:54:15.109,,multimetro,8.5873e-05
420,,105.21479479999994,2026-05-28T08:38:45.359,2026-05-28T08:54:15.359,,multimetro,8.5423e-05
421,,105.46480659999997,2026-05-28T08:38:45.609,2026-05-28T08:54:15.609,,multimetro,8.5339e-05
206,,105.56496589999983,2026-05-28T08:38:45.700,2026-05-28T08:54:15.700,607.56,balanza,
207,Error Arduino: HX711 not found.,105.58805839999991,2026-05-28T08:38:45.732,2026-05-28T08:54:15.732,,balanza,
422,,105.7148772999999,2026-05-28T08:38:45.859,2026-05-28T08:54:15.859,,multimetro,8.5632e-05
423,,105.96498479999991,2026-05-28T08:38:46.109,2026-05-28T08:54:16.109,,multimetro,8.5276e-05
424,,106.21497739999995,2026-05-28T08:38:46.359,2026-05-28T08:54:16.359,,multimetro,8.5192e-05
425,,106.46500070000002,2026-05-28T08:38:46.609,2026-05-28T08:54:16.609,,multimetro,8.5465e-05
208,,106.58171949999996,2026-05-28T08:38:46.724,2026-05-28T08:54:16.724,607.59,balanza,
209,Error Arduino: HX711 not found.,106.6047615,2026-05-28T08:38:46.749,2026-05-28T08:54:16.749,,balanza,
426,,106.71462229999997,2026-05-28T08:38:46.859,2026-05-28T08:54:16.859,,multimetro,8.5433e-05
427,,106.96479209999984,2026-05-28T08:38:47.109,2026-05-28T08:54:17.109,,multimetro,8.5475e-05
428,,107.21487499999989,2026-05-28T08:38:47.359,2026-05-28T08:54:17.359,,multimetro,8.5454e-05
429,,107.46472259999996,2026-05-28T08:38:47.609,2026-05-28T08:54:17.609,,multimetro,8.5465e-05
210,,107.59843690000002,2026-05-28T08:38:47.743,2026-05-28T08:54:17.743,607.57,balanza,
211,Error Arduino: HX711 not found.,107.62171579999995,2026-05-28T08:38:47.764,2026-05-28T08:54:17.764,,balanza,
430,,107.7149488,2026-05-28T08:38:47.859,2026-05-28T08:54:17.859,,multimetro,8.5318e-05
431,,107.96497269999986,2026-05-28T08:38:48.109,2026-05-28T08:54:18.109,,multimetro,8.5255e-05
432,,108.21494559999996,2026-05-28T08:38:48.359,2026-05-28T08:54:18.359,,multimetro,8.5569e-05
433,,108.46483689999991,2026-05-28T08:38:48.609,2026-05-28T08:54:18.609,,multimetro,8.5475e-05
212,,108.61528520000002,2026-05-28T08:38:48.757,2026-05-28T08:54:18.757,607.56,balanza,
213,Error Arduino: HX711 not found.,108.63824269999986,2026-05-28T08:38:48.781,2026-05-28T08:54:18.781,,balanza,
434,,108.71489539999993,2026-05-28T08:38:48.859,2026-05-28T08:54:18.859,,multimetro,8.5381e-05
435,,108.96504600000003,2026-05-28T08:38:49.109,2026-05-28T08:54:19.109,,multimetro,8.5632e-05
436,,109.21495209999989,2026-05-28T08:38:49.359,2026-05-28T08:54:19.359,,multimetro,8.5444e-05
437,,109.46479219999992,2026-05-28T08:38:49.609,2026-05-28T08:54:19.609,,multimetro,8.5402e-05
214,,109.63211909999995,2026-05-28T08:38:49.776,2026-05-28T08:54:19.776,607.65,balanza,
215,Error Arduino: HX711 not found.,109.65510829999994,2026-05-28T08:38:49.797,2026-05-28T08:54:19.797,,balanza,
438,,109.71460939999997,2026-05-28T08:38:49.849,2026-05-28T08:54:19.849,,multimetro,8.5412e-05
439,,109.9650064,2026-05-28T08:38:50.109,2026-05-28T08:54:20.109,,multimetro,8.5402e-05
440,,110.21462539999993,2026-05-28T08:38:50.359,2026-05-28T08:54:20.359,,multimetro,8.5507e-05
441,,110.46652489999997,2026-05-28T08:38:50.609,2026-05-28T08:54:20.609,,multimetro,8.5391e-05
216,,110.6488531,2026-05-28T08:38:50.791,2026-05-28T08:54:20.791,607.55,balanza,
217,Error Arduino: HX711 not found.,110.67184989999987,2026-05-28T08:38:50.814,2026-05-28T08:54:20.814,,balanza,
442,,110.71537289999992,2026-05-28T08:38:50.859,2026-05-28T08:54:20.859,,multimetro,8.5412e-05
443,,110.96493220000002,2026-05-28T08:38:51.107,2026-05-28T08:54:21.107,,multimetro,8.5297e-05
444,,111.21465639999997,2026-05-28T08:38:51.349,2026-05-28T08:54:21.349,,multimetro,8.5653e-05
445,,111.46502369999985,2026-05-28T08:38:51.607,2026-05-28T08:54:21.607,,multimetro,8.5454e-05
218,,111.66570339999998,2026-05-28T08:38:51.807,2026-05-28T08:54:21.807,607.57,balanza,
219,Error Arduino: HX711 not found.,111.68877750000001,2026-05-28T08:38:51.833,2026-05-28T08:54:21.833,,balanza,
446,,111.7147402999999,2026-05-28T08:38:51.859,2026-05-28T08:54:21.859,,multimetro,8.5234e-05
447,,111.96487549999983,2026-05-28T08:38:52.107,2026-05-28T08:54:22.107,,multimetro,8.5287e-05
448,,112.21482319999996,2026-05-28T08:38:52.359,2026-05-28T08:54:22.359,,multimetro,8.5192e-05
449,,112.4653894999999,2026-05-28T08:38:52.609,2026-05-28T08:54:22.609,,multimetro,8.4973e-05
220,,112.68249549999996,2026-05-28T08:38:52.824,2026-05-28T08:54:22.824,607.59,balanza,
221,Error Arduino: HX711 not found.,112.70551980000005,2026-05-28T08:38:52.850,2026-05-28T08:54:22.850,,balanza,
450,,112.71458749999988,2026-05-28T08:38:52.859,2026-05-28T08:54:22.859,,multimetro,8.5098e-05
451,,112.96495600000003,2026-05-28T08:38:53.107,2026-05-28T08:54:23.107,,multimetro,8.4889e-05
452,,113.21481449999987,2026-05-28T08:38:53.357,2026-05-28T08:54:23.357,,multimetro,8.4836e-05
453,,113.4648967999999,2026-05-28T08:38:53.608,2026-05-28T08:54:23.608,,multimetro,8.5035e-05
222,,113.69948959999988,2026-05-28T08:38:53.844,2026-05-28T08:54:23.844,607.6,balanza,
454,,113.71493529999998,2026-05-28T08:38:53.859,2026-05-28T08:54:23.859,,multimetro,8.4753e-05
223,Error Arduino: HX711 not found.,113.72260819999997,2026-05-28T08:38:53.865,2026-05-28T08:54:23.865,,balanza,
455,,113.96484420000002,2026-05-28T08:38:54.107,2026-05-28T08:54:24.107,,multimetro,8.4596e-05
456,,114.21527619999983,2026-05-28T08:38:54.357,2026-05-28T08:54:24.357,,multimetro,8.514e-05
457,,114.4648416,2026-05-28T08:38:54.607,2026-05-28T08:54:24.607,,multimetro,8.4826e-05
458,,114.71466699999996,2026-05-28T08:38:54.857,2026-05-28T08:54:24.857,,multimetro,8.4627e-05
224,,114.71628689999989,2026-05-28T08:38:54.857,2026-05-28T08:54:24.857,607.6,balanza,
225,Error Arduino: HX711 not found.,114.739466,2026-05-28T08:38:54.884,2026-05-28T08:54:24.884,,balanza,
459,,114.96476899999993,2026-05-28T08:38:55.108,2026-05-28T08:54:25.108,,multimetro,8.5025e-05
460,,115.21487309999998,2026-05-28T08:38:55.359,2026-05-28T08:54:25.359,,multimetro,8.4795e-05
461,,115.46501579999995,2026-05-28T08:38:55.609,2026-05-28T08:54:25.609,,multimetro,8.4376e-05
462,,115.71466579999992,2026-05-28T08:38:55.858,2026-05-28T08:54:25.858,,multimetro,8.4763e-05
226,,115.73304280000002,2026-05-28T08:38:55.877,2026-05-28T08:54:25.877,607.62,balanza,
227,Error Arduino: HX711 not found.,115.7563682,2026-05-28T08:38:55.897,2026-05-28T08:54:25.897,,balanza,
463,,115.96483409999996,2026-05-28T08:38:56.109,2026-05-28T08:54:26.109,,multimetro,8.4481e-05
464,,116.21481789999984,2026-05-28T08:38:56.359,2026-05-28T08:54:26.359,,multimetro,8.4261e-05
465,,116.46509700000001,2026-05-28T08:38:56.609,2026-05-28T08:54:26.609,,multimetro,8.4753e-05
466,,116.7147132,2026-05-28T08:38:56.858,2026-05-28T08:54:26.858,,multimetro,8.4847e-05
228,,116.74990239999988,2026-05-28T08:38:56.891,2026-05-28T08:54:26.891,607.56,balanza,
229,Error Arduino: HX711 not found.,116.77296789999991,2026-05-28T08:38:56.916,2026-05-28T08:54:26.916,,balanza,
467,,116.96480689999999,2026-05-28T08:38:57.108,2026-05-28T08:54:27.108,,multimetro,8.4533e-05
468,,117.21456369999987,2026-05-28T08:38:57.349,2026-05-28T08:54:27.349,,multimetro,8.491e-05
469,,117.46485669999993,2026-05-28T08:38:57.609,2026-05-28T08:54:27.609,,multimetro,8.4679e-05
470,,117.71491739999988,2026-05-28T08:38:57.859,2026-05-28T08:54:27.859,,multimetro,8.4627e-05
230,,117.76676029999999,2026-05-28T08:38:57.907,2026-05-28T08:54:27.907,607.55,balanza,
231,Error Arduino: HX711 not found.,117.78992769999991,2026-05-28T08:38:57.934,2026-05-28T08:54:27.934,,balanza,
471,,117.96505189999993,2026-05-28T08:38:58.109,2026-05-28T08:54:28.109,,multimetro,8.4878e-05
472,,118.21487630000001,2026-05-28T08:38:58.359,2026-05-28T08:54:28.359,,multimetro,8.4805e-05
473,,118.46482500000002,2026-05-28T08:38:58.608,2026-05-28T08:54:28.608,,multimetro,8.4261e-05
474,,118.71465249999983,2026-05-28T08:38:58.857,2026-05-28T08:54:28.857,,multimetro,8.4219e-05
232,,118.78361989999985,2026-05-28T08:38:58.924,2026-05-28T08:54:28.924,607.6,balanza,
233,Error Arduino: HX711 not found.,118.80670959999998,2026-05-28T08:38:58.947,2026-05-28T08:54:28.947,,balanza,
475,,118.96492519999993,2026-05-28T08:38:59.109,2026-05-28T08:54:29.109,,multimetro,8.4585e-05
476,,119.2149703,2026-05-28T08:38:59.359,2026-05-28T08:54:29.359,,multimetro,8.4585e-05
477,,119.46487339999999,2026-05-28T08:38:59.609,2026-05-28T08:54:29.609,,multimetro,8.4365e-05
478,,119.71529450000003,2026-05-28T08:38:59.860,2026-05-28T08:54:29.860,,multimetro,8.4355e-05
234,,119.80050080000001,2026-05-28T08:38:59.944,2026-05-28T08:54:29.944,607.59,balanza,
235,Error Arduino: HX711 not found.,119.82364629999984,2026-05-28T08:38:59.966,2026-05-28T08:54:29.966,,balanza,
479,,119.96496979999984,2026-05-28T08:39:00.109,2026-05-28T08:54:30.109,,multimetro,8.4397e-05
480,,120.21452750000003,2026-05-28T08:39:00.358,2026-05-28T08:54:30.358,,multimetro,8.4606e-05
481,,120.46502779999992,2026-05-28T08:39:00.609,2026-05-28T08:54:30.609,,multimetro,8.5004e-05
482,,120.71500300000002,2026-05-28T08:39:00.859,2026-05-28T08:54:30.859,,multimetro,8.4648e-05
236,,120.81735609999987,2026-05-28T08:39:00.957,2026-05-28T08:54:30.957,607.59,balanza,
237,Error Arduino: HX711 not found.,120.84044769999991,2026-05-28T08:39:00.981,2026-05-28T08:54:30.981,,balanza,
483,,120.96486819999996,2026-05-28T08:39:01.109,2026-05-28T08:54:31.109,,multimetro,8.4481e-05
484,,121.21466899999996,2026-05-28T08:39:01.350,2026-05-28T08:54:31.350,,multimetro,8.4439e-05
485,,121.46491879999985,2026-05-28T08:39:01.600,2026-05-28T08:54:31.600,,multimetro,8.446e-05
486,,121.71720630000004,2026-05-28T08:39:01.861,2026-05-28T08:54:31.861,,multimetro,8.4627e-05
238,,121.83410449999997,2026-05-28T08:39:01.974,2026-05-28T08:54:31.974,607.58,balanza,
239,Error Arduino: HX711 not found.,121.85727550000001,2026-05-28T08:39:01.997,2026-05-28T08:54:31.997,,balanza,
487,,121.96456699999999,2026-05-28T08:39:02.109,2026-05-28T08:54:32.109,,multimetro,8.4386e-05
488,,122.21481359999984,2026-05-28T08:39:02.358,2026-05-28T08:54:32.358,,multimetro,8.4355e-05
489,,122.46489959999985,2026-05-28T08:39:02.609,2026-05-28T08:54:32.609,,multimetro,8.4575e-05
490,,122.71491829999991,2026-05-28T08:39:02.859,2026-05-28T08:54:32.859,,multimetro,8.4585e-05
240,,122.85089819999985,2026-05-28T08:39:02.991,2026-05-28T08:54:32.991,607.59,balanza,
241,Error Arduino: HX711 not found.,122.87421799999993,2026-05-28T08:39:03.014,2026-05-28T08:54:33.014,,balanza,
491,,122.9647215,2026-05-28T08:39:03.109,2026-05-28T08:54:33.109,,multimetro,8.402e-05
492,,123.21496969999998,2026-05-28T08:39:03.359,2026-05-28T08:54:33.359,,multimetro,8.4177e-05
493,,123.46474999999987,2026-05-28T08:39:03.609,2026-05-28T08:54:33.609,,multimetro,8.4313e-05
494,,123.71495099999993,2026-05-28T08:39:03.859,2026-05-28T08:54:33.859,,multimetro,8.3936e-05
242,,123.86762109999995,2026-05-28T08:39:04.007,2026-05-28T08:54:34.007,607.58,balanza,
243,Error Arduino: HX711 not found.,123.8906993999999,2026-05-28T08:39:04.034,2026-05-28T08:54:34.034,,balanza,
495,,123.9650595999999,2026-05-28T08:39:04.109,2026-05-28T08:54:34.109,,multimetro,8.425e-05
496,,124.21490909999989,2026-05-28T08:39:04.359,2026-05-28T08:54:34.359,,multimetro,8.4481e-05
497,,124.46480299999985,2026-05-28T08:39:04.608,2026-05-28T08:54:34.608,,multimetro,8.4062e-05
498,,124.71494959999995,2026-05-28T08:39:04.857,2026-05-28T08:54:34.857,,multimetro,8.3884e-05
244,,124.88442310000005,2026-05-28T08:39:05.028,2026-05-28T08:54:35.028,607.55,balanza,
245,Error Arduino: HX711 not found.,124.90751279999995,2026-05-28T08:39:05.047,2026-05-28T08:54:35.047,,balanza,
499,,124.96476689999986,2026-05-28T08:39:05.107,2026-05-28T08:54:35.107,,multimetro,8.4125e-05
500,,125.21497529999988,2026-05-28T08:39:05.357,2026-05-28T08:54:35.357,,multimetro,8.4125e-05
501,,125.46479839999984,2026-05-28T08:39:05.607,2026-05-28T08:54:35.607,,multimetro,8.3601e-05
502,,125.71502429999987,2026-05-28T08:39:05.857,2026-05-28T08:54:35.857,,multimetro,8.3695e-05
246,,125.90119719999984,2026-05-28T08:39:06.045,2026-05-28T08:54:36.045,607.58,balanza,
247,,125.91434879999997,2026-05-28T08:39:06.057,2026-05-28T08:54:36.057,607.56,balanza,
248,Error Arduino: HX711 not found.,125.93750460000001,2026-05-28T08:39:06.081,2026-05-28T08:54:36.081,,balanza,
503,,125.96510479999984,2026-05-28T08:39:06.109,2026-05-28T08:54:36.109,,multimetro,8.3737e-05
504,,126.21487409999986,2026-05-28T08:39:06.357,2026-05-28T08:54:36.357,,multimetro,8.3475e-05
505,,126.46476899999993,2026-05-28T08:39:06.607,2026-05-28T08:54:36.607,,multimetro,8.3674e-05
506,,126.71498139999994,2026-05-28T08:39:06.859,2026-05-28T08:54:36.859,,multimetro,8.403e-05
249,,126.93110739999997,2026-05-28T08:39:07.071,2026-05-28T08:54:37.071,607.61,balanza,
250,Error Arduino: HX711 not found.,126.95434999999998,2026-05-28T08:39:07.099,2026-05-28T08:54:37.099,,balanza,
