t,V,T,W
125.86142380000092,-0.005438251,-174.18224724020806,-42.57
126.07641780000084,-0.005445538,-174.5519023117867,-42.57
126.29161660000136,-0.005448647,-174.70997310979988,-42.45
126.50667760000032,-0.005451359,-174.84803486577005,-42.45
126.7218128000004,-0.005453191,-174.941390757215,-42.45
126.9368953000012,-0.005456342,-175.10213676713425,-43.48
127.15201900000102,-0.00545851,-175.21286536118828,-43.48
127.36713100000088,-0.005465064,-175.5482509699456,-40.89
127.58232250000036,-0.005468519,-175.72544559194455,-40.89
127.79775810000136,-0.005469953,-175.79907045190376,-43.21
128.01274209999974,-0.005472152,-175.91206376809458,-43.21
128.22799710000072,-0.005477303,-176.1771783710434,-43.21
128.4429669000001,-0.005482768,-176.45912600615517,-42.49
128.6581100000003,-0.005486631,-176.65884417808354,-42.49
128.87318229999985,-0.005490903,-176.88011555011462,-43.91
129.0882926000013,-0.005495562,-177.12192304452276,-43.91
129.30337230000077,-0.00549708,-177.2008202302786,-41.81
129.51850110000123,-0.005499959,-177.35060541755877,-41.81
129.73350010000104,-0.005509414,-177.84391719845718,-41.81
129.94866999999977,-0.005512377,-177.99895519081355,-43.8
130.1638509000004,-0.005516512,-178.21567491728337,-43.8
130.37902580000082,-0.005524794,-178.65100404560403,-44.09
130.59426800000074,-0.005538247,-179.36176668494744,-44.09
130.8093843000006,-0.005542865,-179.6067982080474,-44.52
131.02472339999986,-0.005543053,-179.6167849579171,-44.52
131.23967559999983,-0.005540928,-179.50395504816106,-44.52
131.45485250000092,-0.005545555,-179.74977932535336,-42.82
131.66987119999976,-0.005548947,-179.93033685033444,-42.82
131.88512590000028,-0.005552193,-180.10339876839836,-43.68
132.10007080000105,-0.005557417,-180.3824886684223,-43.68
132.31522170000062,-0.005565343,-180.8072850058181,-42.97
132.53043890000117,-0.005577111,-181.44103956818964,-42.97
132.7455719999998,-0.005580451,-181.62158244699867,-42.97
132.96072249999995,-0.005582011,-181.7060102170902,-44.46
133.17578839999987,-0.005592261,-182.26237665712023,-44.46
133.39103720000094,-0.005600542,-182.71395620433586,-45.29
133.60601140000108,-0.005603694,-182.88633695834594,-45.29
133.8212620000013,-0.005615776,-183.54965479288373,-44.23
134.03629170000022,-0.005641668,-184.98511704223998,-44.23
134.2513912000013,-0.005644903,-185.16583103339917,-44.23
134.46654839999974,-0.005649771,-185.43834847796734,-44.47
134.68160780000107,-0.005657529,-185.87410503562646,-44.47
134.89681329999985,-0.005679369,-187.11057866596138,-44.06
135.11200559999995,-0.00570324,-188.47892935052565,-44.06
135.3271832999999,-0.005716547,-189.2496044879521,-46.8
135.54212370000096,-0.005730462,-190.06167887828886,-46.8
135.75718469999993,-0.005739916,-190.61708469870533,-46.8
135.97231680000004,-0.005740994,-190.68060636033988,-46.29
136.18742209999982,-0.005745821,-190.96552292125406,-46.29
136.402472400001,-0.005759735,-191.7912697431945,-45.92
136.61765660000128,-0.005765986,-192.1644293779226,-45.92
136.8328906000006,-0.005776885,-192.81834559647731,-46.9
137.04809340000065,-0.005790935,-193.6675795521248,-46.9
137.26352000000043,-0.005802504,-194.3722456867476,-46.9
137.4783849000014,-0.00581624,-195.2153520029444,-47.62
137.6934696999997,-0.005827286,-195.89851831823233,-47.62
137.90872130000025,-0.005836929,-196.4987454691764,-46.98
138.12414910000007,-0.005843326,-196.89892358322516,-46.98
138.33923719999984,-0.005847419,-197.15581432047543,-45.09
138.55423990000054,-0.005852309,-197.4635979066975,-45.09
138.7694162000007,-0.005855732,-197.67961371803153,-52.26
138.98455540000032,-0.005859177,-197.89749234064593,-52.26
139.1996876000012,-0.005860999,-198.01291778268902,-52.26
139.41481870000098,-0.005863197,-198.15234179141117,-52.23
139.62988760000007,-0.005865197,-198.27937644189848,-52.23
139.84485000000132,-0.00586638,-198.35459398267446,-54.3
140.06023090000053,-0.005868129,-198.46590345044285,-54.3
140.2754334000001,-0.00586883,-198.51055139675105,-53.48
140.49056519999976,-0.005869102,-198.52788097429783,-53.48
140.70563870000117,-0.005869971,-198.58326671334126,-53.48
140.92075850000035,-0.005870285,-198.60328711783058,-52.89
141.13583410000138,-0.005870757,-198.63338908621927,-52.89
141.35098070000095,-0.005871133,-198.65737515798313,-52.42
141.56616810000014,-0.005871311,-198.66873228938135,-52.42
141.78120390000004,-0.005871699,-198.69349279087297,-54.39
141.99627690000125,-0.005872317,-198.73294367656942,-54.39
142.21139829999993,-0.005872097,-198.71889787312824,-54.39
142.42651900000055,-0.005872086,-198.71819563516848,-53.48
142.64166620000103,-0.005872411,-198.73894567190027,-53.48
142.8570950000012,-0.005872254,-198.7289212659648,-53.82
143.07206130000122,-0.005872568,-198.74897109117097,-53.82
143.28717830000096,-0.005872777,-198.76231860423817,-52.28
143.50223180000103,-0.005872913,-198.771005032231,-52.28
143.71732909999992,-0.005873196,-198.7890829063329,-52.28
143.9324499000013,-0.005873248,-198.79240499429997,-53.1
144.1473517000013,-0.005873562,-198.81246766025953,-53.1
144.36238080000112,-0.005873311,-198.79642998075437,-53.3
144.5774964000011,-0.005873594,-198.81451249110606,-53.3
144.7925722,-0.005873552,-198.81182865926823,-53.46
145.0077970000002,-0.00587373,-198.82320349270012,-53.46
145.22299680000106,-0.005873772,-198.82588763245215,-53.46
145.43795169999976,-0.005873395,-198.80179688351868,-52.41
145.65323379999973,-0.005873248,-198.79240499429997,-52.41
145.86808180000116,-0.005873123,-198.78441939370174,-52.94
146.08327579999968,-0.005872892,-198.76966369588146,-52.94
146.2984164999998,-0.005872997,-198.77637055906806,-53.75
146.51354569999967,-0.00587285,-198.76698107761,-53.75
146.72866559999966,-0.005872913,-198.771005032231,-53.75
146.94376130000092,-0.005872882,-198.76902497066314,-53.35
147.158956700001,-0.005872913,-198.771005032231,-53.35
147.37403860000086,-0.005872966,-198.77439039036406,-54.04
147.5892512999999,-0.005873175,-198.78774132543325,-54.04
147.80445669999972,-0.005873018,-198.77771198614002,-52.95
148.01970249999977,-0.005873259,-198.7931077579399,-52.95
148.23465720000058,-0.005873343,-198.79847448088864,-52.95
148.44993030000114,-0.005873552,-198.81182865926823,-53.94
148.66489100000035,-0.005873489,-198.8078030477147,-53.94
148.88007260000086,-0.005873604,-198.81515150939376,-53.2
149.09526750000077,-0.005873971,-198.8386063301138,-53.2
149.31034770000042,-0.00587396,-198.83790324392155,-53.56
149.52556200000072,-0.005874065,-198.84461472456786,-53.56
149.74063220000062,-0.005874075,-198.8452539368964,-53.56
149.9558560000005,-0.005874452,-198.8693552486493,-53.23
150.17074090000096,-0.005874494,-198.87204063819325,-53.23
150.385896400001,-0.005874442,-198.86871588090742,-53.43
150.60110189999978,-0.005874766,-198.88943349361065,-53.43
150.81645630000094,-0.005874641,-198.88144007448423,-53.26
151.03142219999972,-0.005874588,-198.87805105934444,-53.26
151.24650680000013,-0.00587484,-198.89416590148372,-53.26
151.46172040000056,-0.005874641,-198.88144007448423,-52.87
151.67676700000084,-0.005874944,-198.90081723499011,-52.87
151.8919767999996,-0.005874955,-198.90152076751818,-53.91
152.10706279999977,-0.00587529,-198.92294892283525,-53.91
152.32232959999965,-0.005875091,-198.91021940038493,-53.24
152.5372599000002,-0.005875468,-198.93433651412715,-53.24
152.75238770000033,-0.005875447,-198.93299296618284,-53.24
